# wavelength_nm   slope_a   correlation_r
   6580.0000  +7.11331712e-01  +9.83946658e-01
   6620.0000  +7.14763765e-01  +9.83720528e-01
   6660.0000  +7.17197376e-01  +9.84177982e-01
   6700.0000  +7.23654467e-01  +9.82803051e-01
   6740.0000  +7.27819965e-01  +9.83993669e-01
   6780.0000  +7.28807149e-01  +9.82974196e-01
   6820.0000  +7.34827650e-01  +9.82235746e-01
   6860.0000  +7.39397933e-01  +9.82462283e-01
   6900.0000  +7.40483586e-01  +9.81820990e-01
   6940.0000  +7.44259712e-01  +9.81380096e-01
   6980.0000  +7.36685950e-01  +9.80843241e-01
   7020.0000  +7.60630540e-01  +9.81471400e-01
   7060.0000  +7.53423935e-01  +9.81226006e-01
   7100.0000  +7.62977993e-01  +9.80442622e-01
   7140.0000  +7.68310840e-01  +9.81893517e-01
   7180.0000  +7.82291260e-01  +9.82151002e-01
   7220.0000  +7.84993844e-01  +9.81372166e-01
   7260.0000  +7.77676750e-01  +9.79920579e-01
   7300.0000  +7.82853704e-01  +9.80697452e-01
   7340.0000  +8.00819506e-01  +9.80256903e-01
   7380.0000  +7.86850093e-01  +9.79879251e-01
   7420.0000  +8.08402045e-01  +9.78832493e-01
   7460.0000  +8.03317707e-01  +9.78563544e-01
   7500.0000  +7.92860962e-01  +9.79972262e-01
   7540.0000  +8.05117344e-01  +9.77869619e-01
   7580.0000  +8.07109793e-01  +9.77845177e-01
   7620.0000  +8.29187766e-01  +9.78299921e-01
   7660.0000  +8.29062077e-01  +9.79131131e-01
   7700.0000  +8.21448766e-01  +9.76203035e-01
   7740.0000  +8.27344713e-01  +9.76912846e-01
   7780.0000  +8.40054786e-01  +9.78187028e-01
   7820.0000  +8.49722245e-01  +9.77107884e-01
   7860.0000  +8.48114068e-01  +9.77098613e-01
   7900.0000  +8.56116051e-01  +9.75937248e-01
   7940.0000  +8.50261292e-01  +9.74777943e-01
   7980.0000  +8.46493690e-01  +9.76053977e-01
   8020.0000  +8.68824501e-01  +9.76271829e-01
   8060.0000  +8.70448816e-01  +9.74965323e-01
   8100.0000  +8.72944857e-01  +9.75134322e-01
   8140.0000  +8.84633803e-01  +9.73621650e-01
   8180.0000  +8.66098804e-01  +9.73097476e-01
   8220.0000  +8.85347253e-01  +9.75134670e-01
   8260.0000  +8.73320700e-01  +9.73871167e-01
   8300.0000  +8.96273599e-01  +9.74325521e-01
   8340.0000  +9.01056695e-01  +9.73017570e-01
   8380.0000  +9.02345179e-01  +9.72918770e-01
   8420.0000  +9.10098441e-01  +9.73098050e-01
   8460.0000  +8.95934784e-01  +9.71848973e-01
   8500.0000  +9.01068123e-01  +9.71152336e-01
   8540.0000  +9.03660977e-01  +9.70936643e-01
   8580.0000  +9.20232601e-01  +9.71928965e-01
   8620.0000  +9.30934446e-01  +9.71981251e-01
   8660.0000  +9.32434308e-01  +9.71763579e-01
   8700.0000  +9.16419517e-01  +9.70827320e-01
   8740.0000  +9.44396304e-01  +9.69954540e-01
   8780.0000  +9.45619571e-01  +9.70470667e-01
   8820.0000  +9.48683078e-01  +9.70550728e-01
   8860.0000  +9.35869352e-01  +9.68757061e-01
   8900.0000  +9.61635968e-01  +9.69432286e-01
   8940.0000  +9.66440974e-01  +9.68285106e-01
   8980.0000  +9.74665536e-01  +9.68015556e-01
   9020.0000  +9.44041591e-01  +9.67547505e-01
   9060.0000  +9.65111943e-01  +9.69481062e-01
   9100.0000  +9.76839740e-01  +9.69482649e-01
   9140.0000  +9.77937284e-01  +9.67934949e-01
   9180.0000  +9.82244316e-01  +9.68925629e-01
   9220.0000  +9.82097184e-01  +9.68752070e-01
   9260.0000  +9.82495365e-01  +9.67014690e-01
   9300.0000  +9.96254437e-01  +9.67603229e-01
   9340.0000  +9.89727125e-01  +9.68097292e-01
   9380.0000  +9.79608340e-01  +9.64412577e-01
   9420.0000  +9.93511783e-01  +9.66473537e-01
   9460.0000  +1.00293830e+00  +9.67560659e-01
   9500.0000  +1.00798814e+00  +9.65425249e-01
   9540.0000  +1.00705946e+00  +9.65658984e-01
   9580.0000  +9.89947135e-01  +9.66091033e-01
   9620.0000  +1.02085334e+00  +9.64767018e-01
   9660.0000  +9.93542479e-01  +9.64358313e-01
   9700.0000  +1.00792938e+00  +9.63729467e-01
   9740.0000  +1.03732901e+00  +9.65067490e-01
   9780.0000  +1.03598443e+00  +9.64141724e-01
   9820.0000  +1.02954757e+00  +9.64968443e-01
   9860.0000  +1.02868179e+00  +9.64401553e-01
   9900.0000  +1.03343298e+00  +9.63918405e-01
   9940.0000  +1.01734578e+00  +9.62852595e-01
   9980.0000  +1.04379864e+00  +9.62432232e-01
  10020.0000  +1.04791287e+00  +9.63216843e-01
  20000.0000  +1.42241434e+00  +9.43160314e-01
  40000.0100  +1.68966003e+00  +9.40969520e-01
  60000.0100  +1.87411866e+00  +9.40742876e-01
  80000.0100  +2.02582978e+00  +9.40309698e-01
 100000.0100  +2.14395150e+00  +9.40554369e-01
 120000.0200  +2.25473955e+00  +9.40445821e-01
 140000.0200  +2.35057384e+00  +9.40524505e-01
 160000.0200  +2.43624872e+00  +9.40648505e-01
