# wavelength_nm   slope_a   correlation_r
    369.0000  +1.73942446e+00  +9.90374818e-01
    371.0000  +1.69359651e+00  +9.93524250e-01
    373.0000  +1.89744903e+00  +9.69923120e-01
    375.0000  +1.88266718e+00  +9.77653878e-01
    377.0000  +1.80309442e+00  +9.87270188e-01
    379.0000  +1.86761866e+00  +9.84660188e-01
    381.0000  +1.98195327e+00  +9.77975686e-01
    383.0000  +2.00081981e+00  +9.32645590e-01
    385.0000  +2.21166453e+00  +9.57036557e-01
    387.0000  +2.17477995e+00  +9.54892311e-01
    389.0000  +1.84074804e+00  +9.80840351e-01
    391.0000  +1.79698956e+00  +9.87442258e-01
    393.0000  +1.82117086e+00  +9.44695436e-01
    395.0000  +1.78963160e+00  +9.85703125e-01
    397.0000  +1.75578182e+00  +9.65597569e-01
    399.0000  +1.67804261e+00  +9.92844867e-01
    401.0000  +1.66133116e+00  +9.92963195e-01
    403.0000  +1.68755638e+00  +9.92691343e-01
    405.0000  +1.69540778e+00  +9.92045982e-01
    407.0000  +1.71660031e+00  +9.91077122e-01
    409.0000  +1.58546384e+00  +9.95748935e-01
    411.0000  +1.54359627e+00  +9.97772744e-01
    413.0000  +1.67777449e+00  +9.93597759e-01
    415.0000  +1.71945529e+00  +9.92482021e-01
    417.0000  +1.70908660e+00  +9.92927374e-01
    419.0000  +1.70199066e+00  +9.91892401e-01
    421.0000  +1.67003655e+00  +9.93021644e-01
    423.0000  +1.64625996e+00  +9.93695500e-01
    425.0000  +1.64254593e+00  +9.92778633e-01
    427.0000  +1.65568486e+00  +9.91249616e-01
    429.0000  +1.66132225e+00  +9.88725707e-01
    431.0000  +1.64605734e+00  +9.80078580e-01
    433.0000  +1.54061740e+00  +9.95722143e-01
    435.0000  +1.50441354e+00  +9.95423877e-01
    437.0000  +1.56421390e+00  +9.94301855e-01
    439.0000  +1.59851563e+00  +9.92835691e-01
    441.0000  +1.57355404e+00  +9.94585805e-01
    443.0000  +1.52747441e+00  +9.96305702e-01
    445.0000  +1.51029642e+00  +9.96327340e-01
    447.0000  +1.47937825e+00  +9.96808516e-01
    449.0000  +1.45749227e+00  +9.97144720e-01
    451.0000  +1.40760128e+00  +9.97192875e-01
    453.0000  +1.44546440e+00  +9.97504334e-01
    455.0000  +1.42927880e+00  +9.97479242e-01
    457.0000  +1.40953309e+00  +9.97484403e-01
    459.0000  +1.41073133e+00  +9.97729495e-01
    461.0000  +1.40093679e+00  +9.97786881e-01
    463.0000  +1.40550675e+00  +9.97812527e-01
    465.0000  +1.40195398e+00  +9.97945525e-01
    467.0000  +1.38572223e+00  +9.97800602e-01
    469.0000  +1.38412028e+00  +9.98088330e-01
    471.0000  +1.37431079e+00  +9.98366792e-01
    473.0000  +1.38141520e+00  +9.98168197e-01
    475.0000  +1.36227588e+00  +9.98287680e-01
    477.0000  +1.36065400e+00  +9.98332947e-01
