# wavelength_nm   slope_a   correlation_r
    645.0000  +1.09175227e+00  +9.99681015e-01
    647.0000  +1.09232967e+00  +9.99670238e-01
    649.0000  +1.09354086e+00  +9.99644849e-01
    651.0000  +1.08026654e+00  +9.99555090e-01
    653.0000  +1.07010704e+00  +9.99410075e-01
    655.0000  +1.04161358e+00  +9.98300153e-01
    657.0000  +9.59096444e-01  +9.95455906e-01
    659.0000  +1.05979518e+00  +9.99145551e-01
    661.0000  +1.06835481e+00  +9.99451165e-01
    663.0000  +1.06871271e+00  +9.99550755e-01
    665.0000  +1.06709325e+00  +9.99539292e-01
    667.0000  +1.07034666e+00  +9.99567263e-01
    669.0000  +1.06346073e+00  +9.99512820e-01
    671.0000  +1.07238003e+00  +9.99595582e-01
    673.0000  +1.05804910e+00  +9.99521153e-01
    675.0000  +1.06177543e+00  +9.99511810e-01
    677.0000  +1.05646027e+00  +9.99496115e-01
    679.0000  +1.05968962e+00  +9.99500617e-01
    681.0000  +1.05489134e+00  +9.99485421e-01
    683.0000  +1.04907669e+00  +9.99443047e-01
    685.0000  +1.05374291e+00  +9.99490031e-01
    687.0000  +1.05148600e+00  +9.99452873e-01
    689.0000  +1.04744477e+00  +9.99443346e-01
    691.0000  +1.04516732e+00  +9.99419062e-01
    693.0000  +1.04751470e+00  +9.99439410e-01
    695.0000  +1.04630537e+00  +9.99413948e-01
    697.0000  +1.04097833e+00  +9.99411903e-01
    699.0000  +1.04597291e+00  +9.99385222e-01
    701.0000  +1.04005729e+00  +9.99423002e-01
    703.0000  +1.03725903e+00  +9.99373049e-01
    705.0000  +1.03461076e+00  +9.99362443e-01
    707.0000  +1.03823145e+00  +9.99359300e-01
    709.0000  +1.03739315e+00  +9.99335023e-01
    711.0000  +1.03533087e+00  +9.99221763e-01
    713.0000  +1.03775232e+00  +9.99306566e-01
    715.0000  +1.04110899e+00  +9.99300426e-01
    717.0000  +1.02892049e+00  +9.99241434e-01
    719.0000  +1.03440031e+00  +9.99355609e-01
    721.0000  +1.03371381e+00  +9.99249130e-01
    723.0000  +1.02020416e+00  +9.99209087e-01
    725.0000  +1.02543165e+00  +9.99182085e-01
    727.0000  +1.02080743e+00  +9.99188462e-01
    729.0000  +1.01653963e+00  +9.99244541e-01
    731.0000  +1.01752563e+00  +9.99181405e-01
    733.0000  +1.02028076e+00  +9.99169395e-01
    735.0000  +1.02091079e+00  +9.99185094e-01
    737.0000  +1.01142402e+00  +9.99134221e-01
    739.0000  +1.00857527e+00  +9.99138256e-01
    741.0000  +1.00362562e+00  +9.99076368e-01
    743.0000  +1.00332001e+00  +9.99067177e-01
    745.0000  +1.00537210e+00  +9.99073180e-01
    747.0000  +1.00368187e+00  +9.99021009e-01
    749.0000  +1.00200845e+00  +9.99012707e-01
    751.0000  +9.96433542e-01  +9.99018093e-01
    753.0000  +9.92823711e-01  +9.98958957e-01
    755.0000  +9.91056323e-01  +9.98953054e-01
    757.0000  +9.89722489e-01  +9.98951095e-01
    759.0000  +9.91191556e-01  +9.98940999e-01
    761.0000  +9.88377200e-01  +9.98924323e-01
    763.0000  +9.85578209e-01  +9.98880032e-01
    765.0000  +9.82744711e-01  +9.98822965e-01
    767.0000  +9.92002044e-01  +9.98864246e-01
    769.0000  +9.79383072e-01  +9.98791110e-01
    771.0000  +9.85517046e-01  +9.98827776e-01
    773.0000  +9.80451105e-01  +9.98819449e-01
    775.0000  +9.79077356e-01  +9.98798146e-01
    777.0000  +9.68534427e-01  +9.98555192e-01
    779.0000  +9.73551265e-01  +9.98713975e-01
    781.0000  +9.71442336e-01  +9.98722909e-01
    783.0000  +9.72125369e-01  +9.98676881e-01
    785.0000  +9.70566793e-01  +9.98652369e-01
    787.0000  +9.66647542e-01  +9.98666959e-01
    789.0000  +9.70323054e-01  +9.98706384e-01
    791.0000  +9.73538094e-01  +9.98761937e-01
    793.0000  +9.67386142e-01  +9.98709956e-01
    795.0000  +9.75530907e-01  +9.98775369e-01
    797.0000  +9.64432000e-01  +9.98695890e-01
    799.0000  +9.65926262e-01  +9.98673194e-01
    801.0000  +9.61951144e-01  +9.98661156e-01
