# wavelength_nm   slope_a   correlation_r
    367.0000  +1.51927261e+00  +9.98432293e-01
    369.0000  +1.56316129e+00  +9.98344333e-01
    371.0000  +1.58856460e+00  +9.98479500e-01
    373.0000  +1.67304852e+00  +9.97550446e-01
    375.0000  +1.67699215e+00  +9.97209200e-01
    377.0000  +1.60319512e+00  +9.97618377e-01
    379.0000  +1.61178328e+00  +9.97068763e-01
    381.0000  +1.66171586e+00  +9.96086939e-01
    383.0000  +1.65616077e+00  +9.97234245e-01
    385.0000  +1.71579454e+00  +9.94593867e-01
    387.0000  +1.71356155e+00  +9.94785793e-01
    389.0000  +1.63254673e+00  +9.97367905e-01
    391.0000  +1.60301781e+00  +9.97042857e-01
    393.0000  +1.58990104e+00  +9.98536880e-01
    395.0000  +1.59061535e+00  +9.97501560e-01
    397.0000  +1.55680267e+00  +9.98738088e-01
    399.0000  +1.52032912e+00  +9.97859777e-01
    401.0000  +1.50088479e+00  +9.97891908e-01
    403.0000  +1.53063196e+00  +9.97746809e-01
    405.0000  +1.53286545e+00  +9.97733192e-01
    407.0000  +1.55459657e+00  +9.97614861e-01
    409.0000  +1.46165258e+00  +9.98570571e-01
    411.0000  +1.48339433e+00  +9.99066839e-01
    413.0000  +1.52779577e+00  +9.97981776e-01
    415.0000  +1.55242666e+00  +9.97720522e-01
    417.0000  +1.54090543e+00  +9.97857101e-01
    419.0000  +1.53150926e+00  +9.97802239e-01
    421.0000  +1.53116921e+00  +9.98034404e-01
    423.0000  +1.55675380e+00  +9.98191997e-01
    425.0000  +1.51254966e+00  +9.98102117e-01
    427.0000  +1.51661414e+00  +9.98063279e-01
    429.0000  +1.50181076e+00  +9.98155297e-01
    431.0000  +1.45829374e+00  +9.98535026e-01
    433.0000  +1.43215418e+00  +9.98845795e-01
    435.0000  +1.39252859e+00  +9.99098436e-01
    437.0000  +1.42493383e+00  +9.98461843e-01
    439.0000  +1.45606152e+00  +9.98354703e-01
    441.0000  +1.45880508e+00  +9.98478179e-01
    443.0000  +1.43105625e+00  +9.98844856e-01
    445.0000  +1.41464969e+00  +9.98934316e-01
    447.0000  +1.39511840e+00  +9.99049347e-01
    449.0000  +1.38032449e+00  +9.99153608e-01
    451.0000  +1.34439916e+00  +9.99291058e-01
    453.0000  +1.37810378e+00  +9.99255318e-01
    455.0000  +1.35763755e+00  +9.99290652e-01
    457.0000  +1.34634409e+00  +9.99331706e-01
    459.0000  +1.34112649e+00  +9.99380828e-01
    461.0000  +1.33840354e+00  +9.99384966e-01
    463.0000  +1.33847345e+00  +9.99386886e-01
    465.0000  +1.34175072e+00  +9.99405448e-01
    467.0000  +1.32258561e+00  +9.99433364e-01
    469.0000  +1.32252534e+00  +9.99482491e-01
    471.0000  +1.32362565e+00  +9.99549439e-01
    473.0000  +1.33404190e+00  +9.99505328e-01
    475.0000  +1.33293221e+00  +9.99573137e-01
    477.0000  +1.34269905e+00  +9.99610304e-01
    479.0000  +1.33098026e+00  +9.99625246e-01
