# wavelength_nm   slope_a   correlation_r
    563.0000  +8.23542651e-01  +9.52989950e-01
    565.0000  +7.80131131e-01  +9.38998652e-01
    567.0000  +8.67847985e-01  +9.65210792e-01
    569.0000  +7.95785023e-01  +9.52305338e-01
    571.0000  +9.12803989e-01  +9.77002246e-01
    573.0000  +6.24391628e-01  +8.74229323e-01
    575.0000  +7.49454183e-01  +9.36578708e-01
    577.0000  +7.07021936e-01  +9.22741400e-01
    579.0000  +8.23022044e-01  +9.61696224e-01
    581.0000  +7.12360833e-01  +9.25443321e-01
    583.0000  +6.25911302e-01  +8.87004696e-01
    585.0000  +7.21830795e-01  +9.34060263e-01
    587.0000  +7.00131807e-01  +9.25850165e-01
    589.0000  +1.06974510e+00  +9.96283482e-01
    591.0000  +7.49079311e-01  +9.45926821e-01
    593.0000  +7.34078566e-01  +9.41851820e-01
    595.0000  +7.10598730e-01  +9.36277495e-01
    597.0000  +6.78156658e-01  +9.20872394e-01
    599.0000  +7.13325839e-01  +9.38267184e-01
    601.0000  +7.89300202e-01  +9.64899727e-01
    603.0000  +7.29152104e-01  +9.46398393e-01
    605.0000  +6.43985025e-01  +9.10134031e-01
    607.0000  +6.80260331e-01  +9.30516144e-01
    609.0000  +7.75889677e-01  +9.61862142e-01
    611.0000  +7.86829201e-01  +9.65961664e-01
    613.0000  +9.59867302e-01  +9.93259007e-01
    615.0000  +8.20432449e-01  +9.73888953e-01
    617.0000  +1.00119596e+00  +9.96555770e-01
    619.0000  +7.68072282e-01  +9.64667185e-01
    621.0000  +7.46180871e-01  +9.61982601e-01
    623.0000  +8.72539803e-01  +9.85805573e-01
    625.0000  +9.46114013e-01  +9.92313790e-01
    627.0000  +7.84533805e-01  +9.70643502e-01
    629.0000  +7.53890341e-01  +9.67119122e-01
    631.0000  +8.58784010e-01  +9.86011132e-01
    633.0000  +8.23756642e-01  +9.80254103e-01
    635.0000  +7.85775063e-01  +9.72325332e-01
    637.0000  +7.91755745e-01  +9.75867753e-01
    639.0000  +7.67388291e-01  +9.71290509e-01
    641.0000  +8.57679466e-01  +9.87536572e-01
    643.0000  +7.96856105e-01  +9.77637204e-01
    645.0000  +8.19616249e-01  +9.85060975e-01
    647.0000  +8.49371297e-01  +9.89099425e-01
    649.0000  +9.02538072e-01  +9.94126921e-01
    651.0000  +7.84356331e-01  +9.82716812e-01
    653.0000  +7.67329926e-01  +9.83149107e-01
    655.0000  +8.43363894e-01  +9.97680976e-01
    657.0000  +9.23142465e-01  +9.94239696e-01
    659.0000  +8.44831276e-01  +9.95503208e-01
    661.0000  +7.60127225e-01  +9.81301976e-01
    663.0000  +7.78675997e-01  +9.81627599e-01
    665.0000  +7.72815150e-01  +9.80583147e-01
    667.0000  +8.19778184e-01  +9.87658099e-01
    669.0000  +7.20082727e-01  +9.71431877e-01
    671.0000  +8.30427930e-01  +9.88899325e-01
    673.0000  +7.39620643e-01  +9.75677625e-01
    675.0000  +7.82493108e-01  +9.83859987e-01
    677.0000  +7.58959654e-01  +9.80200132e-01
    679.0000  +7.70732010e-01  +9.82192759e-01
    681.0000  +7.76890103e-01  +9.84503890e-01
