# wavelength_nm   slope_a   correlation_r
    515.0000  +1.34212347e+00  +9.99971800e-01
    517.0000  +1.34444644e+00  +9.99971970e-01
    519.0000  +1.30411652e+00  +9.99982310e-01
    521.0000  +1.28504006e+00  +9.99987108e-01
    523.0000  +1.27627487e+00  +9.99986495e-01
    525.0000  +1.26183730e+00  +9.99989864e-01
    527.0000  +1.29802905e+00  +9.99982095e-01
    529.0000  +1.24066264e+00  +9.99993798e-01
    531.0000  +1.19876178e+00  +9.99993492e-01
    533.0000  +1.25542984e+00  +9.99993253e-01
    535.0000  +1.20356685e+00  +9.99993495e-01
    537.0000  +1.19490364e+00  +9.99988677e-01
    539.0000  +1.21074223e+00  +9.99987752e-01
    541.0000  +1.20956525e+00  +9.99993826e-01
    543.0000  +1.21005038e+00  +9.99991908e-01
    545.0000  +1.16503082e+00  +9.99976221e-01
    547.0000  +1.18848793e+00  +9.99982994e-01
    549.0000  +1.19087628e+00  +9.99989248e-01
    551.0000  +1.20034643e+00  +9.99992044e-01
    553.0000  +1.17238410e+00  +9.99979696e-01
    555.0000  +1.16047657e+00  +9.99977942e-01
    557.0000  +1.15843821e+00  +9.99968368e-01
    559.0000  +1.17395347e+00  +9.99980049e-01
    561.0000  +1.13636641e+00  +9.99950143e-01
    563.0000  +1.15762073e+00  +9.99966070e-01
    565.0000  +1.14869169e+00  +9.99972502e-01
    567.0000  +1.15399284e+00  +9.99974034e-01
    569.0000  +1.13329006e+00  +9.99961430e-01
    571.0000  +1.15028016e+00  +9.99964418e-01
    573.0000  +1.10043276e+00  +9.99924674e-01
    575.0000  +1.11978186e+00  +9.99941397e-01
    577.0000  +1.10597810e+00  +9.99922971e-01
    579.0000  +1.13523138e+00  +9.99957582e-01
    581.0000  +1.10038217e+00  +9.99926787e-01
    583.0000  +1.07766216e+00  +9.99892710e-01
    585.0000  +1.08910316e+00  +9.99912717e-01
    587.0000  +1.08065951e+00  +9.99892630e-01
    589.0000  +1.11051132e+00  +9.99923337e-01
    591.0000  +1.08657491e+00  +9.99897974e-01
    593.0000  +1.08026531e+00  +9.99887165e-01
    595.0000  +1.07547348e+00  +9.99883596e-01
    597.0000  +1.05705215e+00  +9.99859164e-01
    599.0000  +1.06575979e+00  +9.99851572e-01
    601.0000  +1.07456146e+00  +9.99880908e-01
    603.0000  +1.05082045e+00  +9.99858891e-01
    605.0000  +1.04351978e+00  +9.99838716e-01
    607.0000  +1.04178286e+00  +9.99833312e-01
    609.0000  +1.07155605e+00  +9.99868531e-01
    611.0000  +1.05919234e+00  +9.99860209e-01
    613.0000  +1.07248818e+00  +9.99841215e-01
    615.0000  +1.05315493e+00  +9.99837143e-01
    617.0000  +1.06992311e+00  +9.99865987e-01
    619.0000  +1.04077788e+00  +9.99832320e-01
    621.0000  +1.03803259e+00  +9.99786069e-01
    623.0000  +1.05588683e+00  +9.99833772e-01
    625.0000  +1.05959280e+00  +9.99835906e-01
    627.0000  +1.04084673e+00  +9.99801906e-01
    629.0000  +1.02996598e+00  +9.99779804e-01
    631.0000  +1.03394983e+00  +9.99773278e-01
    633.0000  +1.03006032e+00  +9.99783178e-01
    635.0000  +1.02650763e+00  +9.99769373e-01
    637.0000  +1.02795578e+00  +9.99769602e-01
    639.0000  +1.01341825e+00  +9.99742203e-01
    641.0000  +1.01388687e+00  +9.99719012e-01
    643.0000  +1.00603148e+00  +9.99726161e-01
    645.0000  +1.00397925e+00  +9.99703406e-01
    647.0000  +1.00429259e+00  +9.99701522e-01
    649.0000  +1.00651025e+00  +9.99660343e-01
    651.0000  +9.86877977e-01  +9.99588935e-01
    653.0000  +9.70271493e-01  +9.99450900e-01
    655.0000  +8.94168852e-01  +9.98453006e-01
    657.0000  +7.61081597e-01  +9.96459562e-01
    659.0000  +9.50233577e-01  +9.99238055e-01
    661.0000  +9.74645701e-01  +9.99549806e-01
    663.0000  +9.82469195e-01  +9.99622612e-01
    665.0000  +9.79293393e-01  +9.99627226e-01
    667.0000  +9.84404025e-01  +9.99634044e-01
    669.0000  +9.65313848e-01  +9.99600939e-01
    671.0000  +9.88326079e-01  +9.99683752e-01
    673.0000  +9.63659584e-01  +9.99636588e-01
    675.0000  +9.71626433e-01  +9.99648405e-01
    677.0000  +9.63153165e-01  +9.99622973e-01
    679.0000  +9.66182542e-01  +9.99634075e-01
    681.0000  +9.63036383e-01  +9.99630903e-01
    683.0000  +9.52169820e-01  +9.99618001e-01
    685.0000  +9.69026846e-01  +9.99620951e-01
    687.0000  +9.55050800e-01  +9.99590653e-01
    689.0000  +9.46540886e-01  +9.99598890e-01
    691.0000  +9.49066178e-01  +9.99590471e-01
    693.0000  +9.52190042e-01  +9.99588013e-01
    695.0000  +9.54095623e-01  +9.99572964e-01
    697.0000  +9.48129236e-01  +9.99572569e-01
    699.0000  +9.47648781e-01  +9.99548928e-01
    701.0000  +9.61732452e-01  +9.99596624e-01
    703.0000  +9.46798360e-01  +9.99558412e-01
    705.0000  +9.38855730e-01  +9.99551283e-01
    707.0000  +9.45619731e-01  +9.99558593e-01
    709.0000  +9.42301542e-01  +9.99546036e-01
    711.0000  +9.32115558e-01  +9.99461879e-01
    713.0000  +9.43986985e-01  +9.99487998e-01
    715.0000  +9.40570740e-01  +9.99497159e-01
    717.0000  +9.31512115e-01  +9.99477473e-01
    719.0000  +9.53720249e-01  +9.99568117e-01
    721.0000  +9.29446770e-01  +9.99502859e-01
    723.0000  +9.23498917e-01  +9.99508075e-01
    725.0000  +9.20030463e-01  +9.99449252e-01
    727.0000  +9.20291162e-01  +9.99450830e-01
    729.0000  +9.32458268e-01  +9.99501806e-01
    731.0000  +9.20403265e-01  +9.99458365e-01
    733.0000  +9.14784136e-01  +9.99419712e-01
    735.0000  +9.17458006e-01  +9.99441940e-01
    737.0000  +9.06534519e-01  +9.99426468e-01
    739.0000  +9.16198713e-01  +9.99445367e-01
    741.0000  +9.06618315e-01  +9.99406323e-01
    743.0000  +9.05122268e-01  +9.99402099e-01
    745.0000  +9.00210108e-01  +9.99402053e-01
    747.0000  +8.97562411e-01  +9.99378684e-01
    749.0000  +8.94048597e-01  +9.99339295e-01
    751.0000  +8.87809064e-01  +9.99354050e-01
    753.0000  +8.83421687e-01  +9.99322650e-01
    755.0000  +8.80058597e-01  +9.99348443e-01
    757.0000  +8.80689881e-01  +9.99349853e-01
    759.0000  +8.80128017e-01  +9.99326077e-01
    761.0000  +8.77616758e-01  +9.99333337e-01
    763.0000  +8.72286022e-01  +9.99309471e-01
    765.0000  +8.65082876e-01  +9.99304922e-01
    767.0000  +8.75149725e-01  +9.99294808e-01
    769.0000  +8.60031762e-01  +9.99286507e-01
    771.0000  +8.67333701e-01  +9.99297772e-01
    773.0000  +8.67734777e-01  +9.99302042e-01
    775.0000  +8.65941131e-01  +9.99296384e-01
    777.0000  +8.42110996e-01  +9.99142220e-01
    779.0000  +8.51482554e-01  +9.99238564e-01
    781.0000  +8.50479904e-01  +9.99260113e-01
    783.0000  +8.49291417e-01  +9.99216060e-01
    785.0000  +8.48777345e-01  +9.99194868e-01
    787.0000  +8.45994498e-01  +9.99211227e-01
    789.0000  +8.54802521e-01  +9.99166298e-01
    791.0000  +8.69371942e-01  +9.99208634e-01
    793.0000  +8.62712446e-01  +9.99154709e-01
    795.0000  +8.70269894e-01  +9.99170702e-01
    797.0000  +8.52461803e-01  +9.99169312e-01
    799.0000  +8.48294505e-01  +9.99144248e-01
    801.0000  +8.47575479e-01  +9.99130641e-01
    803.0000  +8.45860653e-01  +9.99159041e-01
    805.0000  +8.47769185e-01  +9.99110093e-01
    807.0000  +8.49672154e-01  +9.99145290e-01
    809.0000  +8.59650885e-01  +9.99126254e-01
    811.0000  +8.55421137e-01  +9.99067397e-01
    813.0000  +8.46343212e-01  +9.99051340e-01
    815.0000  +8.46495056e-01  +9.99078341e-01
    817.0000  +8.41066299e-01  +9.99076540e-01
    819.0000  +8.40115532e-01  +9.99058669e-01
    821.0000  +8.46517807e-01  +9.99120995e-01
    823.0000  +8.33189323e-01  +9.99029888e-01
    825.0000  +8.28900183e-01  +9.99051115e-01
    827.0000  +8.25549976e-01  +9.99047952e-01
    829.0000  +8.26819742e-01  +9.99050435e-01
    831.0000  +8.41436005e-01  +9.99047345e-01
    833.0000  +8.26385267e-01  +9.98998633e-01
    835.0000  +8.34718994e-01  +9.99061819e-01
    837.0000  +8.28039447e-01  +9.99069824e-01
    839.0000  +8.43240071e-01  +9.99106735e-01
    841.0000  +8.21345821e-01  +9.99074968e-01
    843.0000  +8.29892200e-01  +9.99079059e-01
    845.0000  +8.06878000e-01  +9.98907855e-01
    847.0000  +8.11838846e-01  +9.98992417e-01
    849.0000  +7.94658838e-01  +9.98821172e-01
    851.0000  +8.07499407e-01  +9.98911513e-01
